image_path,class_label,attributes,caption,instance_id,mapped_class,split
images/Team12_Stationary_Calculator_016.jpg,stationary_calculator,shape:rectangular;colour:black;material:plastic,A rectangular black plastic calculator.,TEAM12_Stationary_Calculator_016,calculator,train
images/Team12_Stationary_Calculator_017.jpg,stationary_calculator,shape:rectangular;colour:black;material:plastic,A rectangular black plastic calculator.,TEAM12_Stationary_Calculator_017,calculator,train
images/Team12_Stationary_Calculator_018.jpg,stationary_calculator,shape:rectangular;colour:black;material:plastic,A rectangular black plastic calculator.,TEAM12_Stationary_Calculator_018,calculator,train
images/Team12_Stationary_Calculator_019.jpg,stationary_calculator,shape:rectangular;colour:black;material:plastic,A rectangular black plastic calculator.,TEAM12_Stationary_Calculator_019,calculator,val
images/Team12_Stationary_Scissors_001.jpeg,stationary_scissors,shape:irregular;colour:silver;material:metal,An irregular silver metal scissors.,TEAM12_Stationary_Scissors_001,scissor,train
images/Team12_Stationary_Scissors_002.jpeg,stationary_scissors,shape:irregular;colour:silver;material:metal,An irregular silver metal scissors.,TEAM12_Stationary_Scissors_002,scissor,train
images/Team12_Stationary_Scissors_003.jpeg,stationary_scissors,shape:irregular;colour:silver;material:metal,An irregular silver metal scissors.,TEAM12_Stationary_Scissors_003,scissor,train
images/Team12_Stationary_Scissors_004.jpg,stationary_scissors,shape:irregular;colour:orange;material:metal,An irregular orange metal scissors.,TEAM12_Stationary_Scissors_004,scissor,train
images/Team12_Stationary_Scissors_005.jpg,stationary_scissors,shape:irregular;colour:orange;material:metal,An irregular orange metal scissors.,TEAM12_Stationary_Scissors_005,scissor,train
images/Team12_Stationary_Scissors_006.jpg,stationary_scissors,shape:irregular;colour:silver;material:metal,An irregular silver metal scissors.,TEAM12_Stationary_Scissors_006,scissor,train
images/Team12_Stationary_Scissors_007.jpg,stationary_scissors,shape:irregular;colour:silver;material:metal,An irregular silver metal scissors.,TEAM12_Stationary_Scissors_007,scissor,train
images/Team12_Stationary_Scissors_008.jpg,stationary_scissors,shape:irregular;colour:black;material:metal,An irregular black metal scissors.,TEAM12_Stationary_Scissors_008,scissor,train
images/Team12_Stationary_Scissors_009.jpg,stationary_scissors,shape:irregular;colour:multi-colored;material:metal,An irregular multi-colored metal scissors.,TEAM12_Stationary_Scissors_009,scissor,train
images/Team12_Stationary_Scissors_010.jpg,stationary_scissors,shape:irregular;colour:blue;material:metal,An irregular blue metal scissors.,TEAM12_Stationary_Scissors_010,scissor,val
images/Team12_Stationary_Scissors_011.jpg,stationary_scissors,shape:irregular;colour:black;material:metal,An irregular black metal scissors.,TEAM12_Stationary_Scissors_011,scissor,val
images/Team12_Stationary_Scissors_012.jpg,stationary_scissors,shape:irregular;colour:black;material:metal,An irregular black metal scissors.,TEAM12_Stationary_Scissors_012,scissor,train
images/Team12_Stationary_Scissors_013.jpg,stationary_scissors,shape:irregular;colour:black;material:metal,An irregular black metal scissors.,TEAM12_Stationary_Scissors_013,scissor,train
images/Team12_Stationary_Scissors_014.jpg,stationary_scissors,shape:irregular;colour:silver;material:metal,An irregular silver metal scissors.,TEAM12_Stationary_Scissors_014,scissor,train
images/Team12_Stationary_Scissors_015.jpg,stationary_scissors,shape:irregular;colour:silver;material:metal,An irregular silver metal scissors.,TEAM12_Stationary_Scissors_015,scissor,train
images/Team12_Stationary_Scissors_016.jpg,stationary_scissors,shape:irregular;colour:black;material:metal,An irregular black metal scissors.,TEAM12_Stationary_Scissors_016,scissor,val
images/Team12_Stationary_Scissors_017.jpg,stationary_scissors,shape:irregular;colour:green;material:metal,An irregular green metal scissors.,TEAM12_Stationary_Scissors_017,scissor,train
images/Team12_Stationary_Scissors_018.jpg,stationary_scissors,shape:irregular;colour:silver;material:metal,An irregular silver metal scissors.,TEAM12_Stationary_Scissors_018,scissor,train
images/Team12_Stationary_Scissors_019.jpg,stationary_scissors,shape:irregular;colour:silver;material:metal,An irregular silver metal scissors.,TEAM12_Stationary_Scissors_019,scissor,train
images/Team12_Stationary_Scissors_020.jpg,stationary_scissors,shape:irregular;colour:black;material:metal,An irregular black metal scissors.,TEAM12_Stationary_Scissors_020,scissor,train
images/Team12_Stationary_Scissors_021.jpg,stationary_scissors,shape:irregular;colour:green;material:metal,An irregular green metal scissors.,TEAM12_Stationary_Scissors_021,scissor,train
images/Team12_Stationary_Scissors_022.jpg,stationary_scissors,shape:irregular;colour:black;material:metal,An irregular black metal scissors.,TEAM12_Stationary_Scissors_022,scissor,train
images/Team12_Stationary_Scissors_023.jpg,stationary_scissors,shape:irregular;colour:black;material:metal,An irregular black metal scissors.,TEAM12_Stationary_Scissors_023,scissor,train
images/team_20_clothing_cap_1.jpg,cap,"colour: ""multi_colour"", condition: ""new"", material: ""cotton""",white cap with black border,team20_cap1,cap,train
images/team_20_clothing_cap_2.jpg,cap,"colour: ""black"", condition: ""new"", material: ""cotton""","black cap with black logo, front view",team20_cap2,cap,train
images/team_20_clothing_cap_3.jpg,cap,"colour: ""black"", condition: ""new"", material: ""cotton""",black cap with white logo,team20_cap3,cap,val
images/team_20_clothing_cap_4.jpg,cap,"colour: ""black"", condition: ""new"", material: ""cotton""","black cap with black logo, side view",team20_cap4,cap,train
images/team_20_clothing_cap_5.jpg,cap,"colour: ""black"", condition: ""new"", material: ""cotton""",black cap with white and orange circular logo,team20_cap5,cap,val
images/team_20_clothing_cap_6.jpg,cap,"colour: ""black"", condition: ""new"", material: ""cotton""","black cap with grey logo, front view",team20_cap6,cap,train
images/team_20_clothing_cap_7.jpg,cap,"colour: ""black"", condition: ""new"", material: ""cotton""","black cap with grey logo, side view",team20_cap7,cap,train
images/team_20_clothing_cap_8.jpg,cap,"colour: ""biege"", condition: ""new"", material: ""cotton""",Biege Cap with Mercedes Logo,team20_cap8,cap,train
images/team_20_clothing_cap_9.jpg,cap,"colour: ""orange"", condition: ""new"", material: ""cotton""",orange cap side view,team20_cap9,cap,train
images/team_20_clothing_cap_10.jpg,cap,"colour: ""green"", condition: ""new"", material: ""cotton""",green cap with Aston Martin Logo,team20_cap10,cap,train
images/team_20_clothing_cap_11.jpg,cap,"colour: ""brown"", condition: ""new"", material: ""cotton""",Brown Cap with mercedes logo,team20_cap11,cap,train
images/team_20_clothing_cap_12.jpg,cap,"colour: ""black"", condition: ""new"", material: ""cotton""","Black Cap with mercedes logo, side view",team20_cap12,cap,train
images/team_20_clothing_cap_13.jpg,cap,"colour: ""green"", condition: ""new"", material: ""cotton""","green cap with white rectangular logo, front view",team20_cap13,cap,train
images/team_20_clothing_cap_14.jpg,cap,"colour: ""black"", condition: ""new"", material: ""cotton""","Black Cap with mercedes logo, front view",team20_cap14,cap,val
images/team_20_clothing_cap_15.jpg,cap,"colour: ""white"", condition: ""new"", material: ""cotton""","White Cap, back view",team20_cap15,cap,train
images/team_20_clothing_cap_16.jpg,cap,"colour: ""black"", condition: ""new"", material: ""cotton""",Black cap with Large white Mercedes logo,team20_cap16,cap,val
images/team_20_clothing_cap_17.jpg,cap,"colour: ""white"", condition: ""new"", material: ""cotton""",white cap with brown logo,team20_cap17,cap,train
images/team_20_clothing_cap_18.jpg,cap,"colour: ""green"", condition: ""new"", material: ""cotton""","green cap with white rectangular logo, side view",team20_cap18,cap,train
images/team_20_clothing_cap_19.jpg,cap,"colour: ""black"", condition: ""new"", material: ""cotton""",black cap with Aston Martin Logo,team20_cap19,cap,train
images/team_20_clothing_cap_20.jpg,cap,"colour: ""white"", condition: ""new"", material: ""cotton""",white cap with circular logo,team20_cap20,cap,train
images/team_20_clothing_cap_21.jpg,cap,"colour: ""black"", condition: ""new"", material: ""cotton""",Black cap with HOKA logo,team20_cap21,cap,train
images/team_20_clothing_cap_22.jpg,cap,"colour: ""green"", condition: ""new"", material: ""cotton""","green cap, back view",team20_cap22,cap,train
images/team_20_clothing_cap_23.jpg,cap,"colour: ""black"", condition: ""new"", material: ""cotton""",black cap with multi_colour logo,team20_cap23,cap,train
images/team_20_clothing_cap_24.jpg,cap,"colour: ""green"", condition: ""new"", material: ""cotton""","green cap, side view",team20_cap24,cap,train
images/team_20_clothing_cap_25.jpg,cap,"colour: ""multi_colour"", condition: ""new"", material: ""cotton""",Black and whitte cap with Red Bull logo,team20_cap25,cap,val
images/team_20_clothing_cap_26.jpg,cap,"colour: ""white"", condition: ""new"", material: ""cotton""","white cap, front view",team20_cap26,cap,train
images/team_20_clothing_cap_27.jpg,cap,"colour: ""pink"", condition: ""new"", material: ""cotton""",Pink cap with HOKA logo,team20_cap27,cap,train
images/team_20_clothing_cap_28.jpg,cap,"colour: ""black"", condition: ""new"", material: ""cotton""","Plain Black Cap, front view",team20_cap28,cap,train
images/team_20_clothing_cap_29.jpg,cap,"colour: ""black"", condition: ""new"", material: ""cotton""","Plain Black Cap, side view",team20_cap29,cap,train
images/team_20_clothing_cap_30.jpg,cap,"colour: ""dark blue"", condition: ""worn"", material: ""cotton""","Dark blue cap with Rajasthan Royals logo, top view",team20_cap30,cap,train
images/team_20_clothing_cap_31.jpg,cap,"colour: ""dark blue"", condition: ""worn"", material: ""cotton""","Dark Blue cap with Rajasthan Royals logo, front view",team20_cap31,cap,train
images/team_20_clothing_cap_32.jpg,cap,"colour: ""dark blue"", condition: ""worn"", material: ""cotton""","Dark Blue cap with Rajasthan Royals logo, side view",team20_cap32,cap,train
images/team_20_clothing_cap_33.jpg,cap,"colour: ""dark blue"", condition: ""worn"", material: ""cotton""","Dark Blue cap with Rajasthan Royals logo, back view",team20_cap33,cap,train
images/team_20_clothing_cap_34.jpg,cap,"colour: ""dark blue"", condition: ""worn"", material: ""cotton""","Dark Blue cap with Rajasthan Royals logo, top view, occur yellow background",team20_cap34,cap,train
images/team_20_clothing_cap_35.jpg,cap,"colour: ""Biege"", condition: ""worn"", material: ""cotton""",Biege cap front view,team20_cap35,cap,train
images/team_20_clothing_cap_36.jpg,cap,"colour: ""Biege"", condition: ""worn"", material: ""cotton""",Biege cap side view,team20_cap36,cap,val
images/team_20_clothing_cap_37.jpg,cap,"colour: ""Biege"", condition: ""worn"", material: ""cotton""",Biege cap back view,team20_cap37,cap,train
images/team_20_clothing_cap_38.jpg,cap,"colour: ""Biege"", condition: ""worn"", material: ""cotton""",Biege cap top view,team20_cap38,cap,train
images/team_20_clothing_cap_39.jpg,cap,"colour: ""Biege"", condition: ""worn"", material: ""cotton""","Biege cap top view, occur yellow background",team20_cap39,cap,train
images/team_20_clothing_cap_40.jpg,cap,"colour: ""multi_colour"", condition: ""worn"", material: ""cotton""","Army Cap, front view",team20_cap40,cap,train
images/team_20_clothing_cap_41.jpg,cap,"colour: ""multi_colour"", condition: ""worn"", material: ""cotton""","Army Cap, front view",team20_cap41,cap,train
images/team_20_clothing_cap_42.jpg,cap,"colour: ""multi_colour"", condition: ""worn"", material: ""cotton""","Army Cap, side view",team20_cap42,cap,train
images/team_20_clothing_cap_43.jpg,cap,"colour: ""multi_colour"", condition: ""worn"", material: ""cotton""","Army Cap, front-side view",team20_cap43,cap,train
images/team_20_clothing_cap_44.jpg,cap,"colour: ""multi_colour"", condition: ""worn"", material: ""cotton""","Army Cap, front view, occur yellow background",team20_cap44,cap,train
images/team_20_clothing_cap_45.jpg,cap,"colour: ""multi_colour"", condition: ""new"", material: ""cotton""","plain black cap, back view",team20_cap45,cap,val
images/team_20_clothing_cap_46.jpg,cap,"colour: ""multi_colour"", condition: ""new"", material: ""cotton""","plain grey cap, front view",team20_cap46,cap,val
images/team_20_clothing_cap_47.jpg,cap,"colour: ""multi_colour"", condition: ""new"", material: ""cotton""","plain grey cap, side view",team20_cap47,cap,train
images/team_20_clothing_cap_48.jpg,cap,"colour: ""multi_colour"", condition: ""new"", material: ""cotton""","plain white cap, front view",team20_cap48,cap,train
images/team_20_clothing_cap_49.jpg,cap,"colour: ""multi_colour"", condition: ""new"", material: ""cotton""","plain white cap, side view",team20_cap49,cap,val
images/team_20_clothing_cap_50.jpg,cap,"colour: ""multi_colour"", condition: ""new"", material: ""cotton""","plain off white cap, front view",team20_cap50,cap,train
images/team_20_clothing_cap_51.jpg,cap,"colour: ""multi_colour"", condition: ""new"", material: ""cotton""","plain off white cap, side view",team20_cap51,cap,train
images/team_20_clothing_cap_52.jpg,cap,"colour: ""multi_colour"", condition: ""new"", material: ""cotton""","plain light green cap, side view",team20_cap52,cap,train
images/team_20_clothing_cap_53.jpg,cap,"colour: ""multi_colour"", condition: ""new"", material: ""cotton""","plain dark green cap, front view",team20_cap53,cap,val
images/team_20_clothing_cap_54.jpg,cap,"colour: ""multi_colour"", condition: ""new"", material: ""cotton""","plain dark green cap, side view",team20_cap54,cap,train
images/team_20_clothing_cap_55.jpg,cap,"colour: ""multi_colour"", condition: ""new"", material: ""cotton""","plain blue cap, side view",team20_cap55,cap,train
images/team_20_clothing_cap_56.jpg,cap,"colour: ""multi_colour"", condition: ""new"", material: ""cotton""","plain blue cap, front view",team20_cap56,cap,val
images/team_20_clothing_cap_57.jpg,cap,"colour: ""multi_colour"", condition: ""new"", material: ""cotton""",dark blue cap with pores,team20_cap57,cap,train
images/team_20_clothing_cap_58.jpg,cap,"colour: ""multi_colour"", condition: ""new"", material: ""cotton""",white cap with pores,team20_cap58,cap,val
images/team_20_clothing_cap_59.jpg,cap,"colour: ""multi_colour"", condition: ""new"", material: ""cotton""",light blue cap with pores,team20_cap59,cap,train
images/team_20_clothing_cap_60.jpg,cap,"colour: ""multi_colour"", condition: ""new"", material: ""cotton""",off white cap with pores,team20_cap60,cap,train
images/Team16_keyboard1.jpg,keyboard,color:black;material:plastic;condition:new,black plastic keyboard top view with mouse,KEY1,keyboard,train
images/Team16_keyboard2.jpg,keyboard,color:black;material:plastic;condition:new,black plastic keyboard corner view,KEY2,keyboard,train
images/Team16_keyboard3.jpg,keyboard,color:black;material:plastic;condition:new,black plastic keyboard bottom view,KEY3,keyboard,train
